utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2026-03-01T19:45:00Z,27,FINISHED,AS Roma,Juventus FC,3,3,DRAW
2026-03-02T17:30:00Z,27,FINISHED,AC Pisa 1909,Bologna FC 1909,0,1,AWAY_TEAM
2026-03-02T19:45:00Z,27,FINISHED,Udinese Calcio,ACF Fiorentina,3,0,HOME_TEAM
2026-03-06T19:45:00Z,28,FINISHED,SSC Napoli,Torino FC,2,1,HOME_TEAM
2026-03-07T14:00:00Z,28,FINISHED,Cagliari Calcio,Como 1907,1,2,AWAY_TEAM
2026-03-07T17:00:00Z,28,FINISHED,Atalanta BC,Udinese Calcio,2,2,DRAW
2026-03-07T19:45:00Z,28,FINISHED,Juventus FC,AC Pisa 1909,4,0,HOME_TEAM
2026-03-08T11:30:00Z,28,FINISHED,US Lecce,US Cremonese,2,1,HOME_TEAM
2026-03-08T14:00:00Z,28,FINISHED,Bologna FC 1909,Hellas Verona FC,1,2,AWAY_TEAM
2026-03-08T14:00:00Z,28,FINISHED,ACF Fiorentina,Parma Calcio 1913,0,0,DRAW
2026-03-08T17:00:00Z,28,FINISHED,Genoa CFC,AS Roma,2,1,HOME_TEAM
2026-03-08T19:45:00Z,28,FINISHED,AC Milan,FC Internazionale Milano,1,0,HOME_TEAM
2026-03-09T19:45:00Z,28,FINISHED,SS Lazio,US Sassuolo Calcio,2,1,HOME_TEAM
2026-03-13T19:45:00Z,29,FINISHED,Torino FC,Parma Calcio 1913,4,1,HOME_TEAM
2026-03-14T14:00:00Z,29,FINISHED,FC Internazionale Milano,Atalanta BC,1,1,DRAW
2026-03-14T17:00:00Z,29,FINISHED,SSC Napoli,US Lecce,2,1,HOME_TEAM
2026-03-14T19:45:00Z,29,FINISHED,Udinese Calcio,Juventus FC,0,1,AWAY_TEAM
2026-03-15T11:30:00Z,29,FINISHED,Hellas Verona FC,Genoa CFC,0,2,AWAY_TEAM
2026-03-15T14:00:00Z,29,FINISHED,AC Pisa 1909,Cagliari Calcio,3,1,HOME_TEAM
2026-03-15T14:00:00Z,29,FINISHED,US Sassuolo Calcio,Bologna FC 1909,0,1,AWAY_TEAM
2026-03-15T17:00:00Z,29,FINISHED,Como 1907,AS Roma,2,1,HOME_TEAM
2026-03-15T19:45:00Z,29,FINISHED,SS Lazio,AC Milan,1,0,HOME_TEAM
2026-03-16T19:45:00Z,29,FINISHED,US Cremonese,ACF Fiorentina,1,4,AWAY_TEAM
2026-03-20T17:30:00Z,30,FINISHED,Cagliari Calcio,SSC Napoli,0,1,AWAY_TEAM
2026-03-20T19:45:00Z,30,FINISHED,Genoa CFC,Udinese Calcio,0,2,AWAY_TEAM
2026-03-21T14:00:00Z,30,FINISHED,Parma Calcio 1913,US Cremonese,0,2,AWAY_TEAM
2026-03-21T17:00:00Z,30,FINISHED,AC Milan,Torino FC,3,2,HOME_TEAM
2026-03-21T19:45:00Z,30,FINISHED,Juventus FC,US Sassuolo Calcio,1,1,DRAW
2026-03-22T11:30:00Z,30,FINISHED,Como 1907,AC Pisa 1909,5,0,HOME_TEAM
2026-03-22T14:00:00Z,30,FINISHED,Atalanta BC,Hellas Verona FC,1,0,HOME_TEAM
2026-03-22T14:00:00Z,30,FINISHED,Bologna FC 1909,SS Lazio,0,2,AWAY_TEAM
2026-03-22T17:00:00Z,30,FINISHED,AS Roma,US Lecce,1,0,HOME_TEAM
2026-03-22T19:45:00Z,30,FINISHED,ACF Fiorentina,FC Internazionale Milano,1,1,DRAW
2026-04-04T13:00:00Z,31,FINISHED,US Sassuolo Calcio,Cagliari Calcio,2,1,HOME_TEAM
2026-04-04T16:00:00Z,31,FINISHED,Hellas Verona FC,ACF Fiorentina,0,1,AWAY_TEAM
2026-04-04T18:45:00Z,31,FINISHED,SS Lazio,Parma Calcio 1913,1,1,DRAW
2026-04-05T13:00:00Z,31,FINISHED,US Cremonese,Bologna FC 1909,1,2,AWAY_TEAM
2026-04-05T16:00:00Z,31,FINISHED,AC Pisa 1909,Torino FC,0,1,AWAY_TEAM
2026-04-05T18:45:00Z,31,FINISHED,FC Internazionale Milano,AS Roma,5,2,HOME_TEAM
