utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2025-03-08T14:00:00Z,28,FINISHED,Parma Calcio 1913,Torino FC,2,2,DRAW
2025-03-08T17:00:00Z,28,FINISHED,US Lecce,AC Milan,2,3,AWAY_TEAM
2025-03-08T19:45:00Z,28,FINISHED,FC Internazionale Milano,AC Monza,3,2,HOME_TEAM
2025-03-09T11:30:00Z,28,FINISHED,Hellas Verona FC,Bologna FC 1909,1,2,AWAY_TEAM
2025-03-09T14:00:00Z,28,FINISHED,SSC Napoli,ACF Fiorentina,2,1,HOME_TEAM
2025-03-09T17:00:00Z,28,FINISHED,Empoli FC,AS Roma,0,1,AWAY_TEAM
2025-03-09T19:45:00Z,28,FINISHED,Juventus FC,Atalanta BC,0,4,AWAY_TEAM
2025-03-10T19:45:00Z,28,FINISHED,SS Lazio,Udinese Calcio,1,1,DRAW
2025-03-14T19:45:00Z,29,FINISHED,Genoa CFC,US Lecce,2,1,HOME_TEAM
2025-03-15T14:00:00Z,29,FINISHED,AC Monza,Parma Calcio 1913,1,1,DRAW
2025-03-15T14:00:00Z,29,FINISHED,Udinese Calcio,Hellas Verona FC,0,1,AWAY_TEAM
2025-03-15T17:00:00Z,29,FINISHED,AC Milan,Como 1907,2,1,HOME_TEAM
2025-03-15T19:45:00Z,29,FINISHED,Torino FC,Empoli FC,1,0,HOME_TEAM
2025-03-16T11:30:00Z,29,FINISHED,Venezia FC,SSC Napoli,0,0,DRAW
2025-03-16T14:00:00Z,29,FINISHED,Bologna FC 1909,SS Lazio,5,0,HOME_TEAM
2025-03-16T15:00:00Z,29,FINISHED,AS Roma,Cagliari Calcio,1,0,HOME_TEAM
2025-03-16T17:00:00Z,29,FINISHED,ACF Fiorentina,Juventus FC,3,0,HOME_TEAM
2025-03-16T19:45:00Z,29,FINISHED,Atalanta BC,FC Internazionale Milano,0,2,AWAY_TEAM
2025-03-29T14:00:00Z,30,FINISHED,Como 1907,Empoli FC,1,1,DRAW
2025-03-29T14:00:00Z,30,FINISHED,Venezia FC,Bologna FC 1909,0,1,AWAY_TEAM
2025-03-29T17:00:00Z,30,FINISHED,Juventus FC,Genoa CFC,1,0,HOME_TEAM
2025-03-29T19:45:00Z,30,FINISHED,US Lecce,AS Roma,0,1,AWAY_TEAM
2025-03-30T10:30:00Z,30,FINISHED,Cagliari Calcio,AC Monza,3,0,HOME_TEAM
2025-03-30T13:00:00Z,30,FINISHED,ACF Fiorentina,Atalanta BC,1,0,HOME_TEAM
2025-03-30T16:00:00Z,30,FINISHED,FC Internazionale Milano,Udinese Calcio,2,1,HOME_TEAM
2025-03-30T18:45:00Z,30,FINISHED,SSC Napoli,AC Milan,2,1,HOME_TEAM
2025-03-31T16:30:00Z,30,FINISHED,Hellas Verona FC,Parma Calcio 1913,0,0,DRAW
2025-03-31T18:45:00Z,30,FINISHED,SS Lazio,Torino FC,1,1,DRAW
2025-04-04T18:45:00Z,31,FINISHED,Genoa CFC,Udinese Calcio,1,0,HOME_TEAM
2025-04-05T13:00:00Z,31,FINISHED,AC Monza,Como 1907,1,3,AWAY_TEAM
2025-04-05T16:00:00Z,31,FINISHED,Parma Calcio 1913,FC Internazionale Milano,2,2,DRAW
2025-04-05T18:45:00Z,31,FINISHED,AC Milan,ACF Fiorentina,2,2,DRAW
2025-04-06T10:30:00Z,31,FINISHED,US Lecce,Venezia FC,1,1,DRAW
2025-04-06T13:00:00Z,31,FINISHED,Empoli FC,Cagliari Calcio,0,0,DRAW
2025-04-06T13:00:00Z,31,FINISHED,Torino FC,Hellas Verona FC,1,1,DRAW
2025-04-06T16:00:00Z,31,FINISHED,Atalanta BC,SS Lazio,0,1,AWAY_TEAM
2025-04-06T18:45:00Z,31,FINISHED,AS Roma,Juventus FC,1,1,DRAW
2025-04-07T18:45:00Z,31,FINISHED,Bologna FC 1909,SSC Napoli,1,1,DRAW
2025-04-11T18:45:00Z,32,FINISHED,Udinese Calcio,AC Milan,0,4,AWAY_TEAM
2025-04-12T13:00:00Z,32,FINISHED,Venezia FC,AC Monza,1,0,HOME_TEAM
2025-04-12T16:00:00Z,32,FINISHED,FC Internazionale Milano,Cagliari Calcio,3,1,HOME_TEAM
2025-04-12T18:45:00Z,32,FINISHED,Juventus FC,US Lecce,2,1,HOME_TEAM
2025-04-13T10:30:00Z,32,FINISHED,Atalanta BC,Bologna FC 1909,2,0,HOME_TEAM
2025-04-13T13:00:00Z,32,FINISHED,ACF Fiorentina,Parma Calcio 1913,0,0,DRAW
2025-04-13T13:00:00Z,32,FINISHED,Hellas Verona FC,Genoa CFC,0,0,DRAW
2025-04-13T16:00:00Z,32,FINISHED,Como 1907,Torino FC,1,0,HOME_TEAM
2025-04-13T18:45:00Z,32,FINISHED,SS Lazio,AS Roma,1,1,DRAW
2025-04-14T18:45:00Z,32,FINISHED,SSC Napoli,Empoli FC,3,0,HOME_TEAM
2025-04-19T13:00:00Z,33,FINISHED,US Lecce,Como 1907,0,3,AWAY_TEAM
2025-04-19T16:00:00Z,33,FINISHED,AC Monza,SSC Napoli,0,1,AWAY_TEAM
2025-04-19T18:45:00Z,33,FINISHED,AS Roma,Hellas Verona FC,1,0,HOME_TEAM
2025-04-20T13:00:00Z,33,FINISHED,Empoli FC,Venezia FC,2,2,DRAW
2025-04-20T16:00:00Z,33,FINISHED,Bologna FC 1909,FC Internazionale Milano,1,0,HOME_TEAM
2025-04-20T18:45:00Z,33,FINISHED,AC Milan,Atalanta BC,0,1,AWAY_TEAM
2025-04-23T16:30:00Z,33,FINISHED,Cagliari Calcio,ACF Fiorentina,1,2,AWAY_TEAM
2025-04-23T16:30:00Z,33,FINISHED,Genoa CFC,SS Lazio,0,2,AWAY_TEAM
2025-04-23T16:30:00Z,33,FINISHED,Parma Calcio 1913,Juventus FC,1,0,HOME_TEAM
2025-04-23T16:30:00Z,33,FINISHED,Torino FC,Udinese Calcio,2,0,HOME_TEAM
2025-04-27T10:30:00Z,34,FINISHED,Como 1907,Genoa CFC,1,0,HOME_TEAM
2025-04-27T10:30:00Z,34,FINISHED,Venezia FC,AC Milan,0,2,AWAY_TEAM
2025-04-27T13:00:00Z,34,FINISHED,ACF Fiorentina,Empoli FC,2,1,HOME_TEAM
2025-04-27T13:00:00Z,34,FINISHED,FC Internazionale Milano,AS Roma,0,1,AWAY_TEAM
2025-04-27T16:00:00Z,34,FINISHED,Juventus FC,AC Monza,2,0,HOME_TEAM
2025-04-27T18:45:00Z,34,FINISHED,Atalanta BC,US Lecce,1,1,DRAW
2025-04-27T18:45:00Z,34,FINISHED,SSC Napoli,Torino FC,2,0,HOME_TEAM
2025-04-28T16:30:00Z,34,FINISHED,Udinese Calcio,Bologna FC 1909,0,0,DRAW
2025-04-28T18:45:00Z,34,FINISHED,Hellas Verona FC,Cagliari Calcio,0,2,AWAY_TEAM
2025-04-28T18:45:00Z,34,FINISHED,SS Lazio,Parma Calcio 1913,2,2,DRAW
2025-05-02T18:45:00Z,35,FINISHED,Torino FC,Venezia FC,1,1,DRAW
2025-05-03T13:00:00Z,35,FINISHED,Cagliari Calcio,Udinese Calcio,1,2,AWAY_TEAM
2025-05-03T13:00:00Z,35,FINISHED,Parma Calcio 1913,Como 1907,0,1,AWAY_TEAM
2025-05-03T16:00:00Z,35,FINISHED,US Lecce,SSC Napoli,0,1,AWAY_TEAM
2025-05-03T18:45:00Z,35,FINISHED,FC Internazionale Milano,Hellas Verona FC,1,0,HOME_TEAM
2025-05-04T10:30:00Z,35,FINISHED,Empoli FC,SS Lazio,0,1,AWAY_TEAM
2025-05-04T13:00:00Z,35,FINISHED,AC Monza,Atalanta BC,0,4,AWAY_TEAM
2025-05-04T16:00:00Z,35,FINISHED,AS Roma,ACF Fiorentina,1,0,HOME_TEAM
2025-05-04T18:45:00Z,35,FINISHED,Bologna FC 1909,Juventus FC,1,1,DRAW
2025-05-05T18:45:00Z,35,FINISHED,Genoa CFC,AC Milan,1,2,AWAY_TEAM
2025-05-09T18:45:00Z,36,FINISHED,AC Milan,Bologna FC 1909,3,1,HOME_TEAM
2025-05-10T13:00:00Z,36,FINISHED,Como 1907,Cagliari Calcio,3,1,HOME_TEAM
2025-05-10T16:00:00Z,36,FINISHED,SS Lazio,Juventus FC,1,1,DRAW
2025-05-10T18:45:00Z,36,FINISHED,Empoli FC,Parma Calcio 1913,2,1,HOME_TEAM
2025-05-11T10:30:00Z,36,FINISHED,Udinese Calcio,AC Monza,1,2,AWAY_TEAM
2025-05-11T13:00:00Z,36,FINISHED,Hellas Verona FC,US Lecce,1,1,DRAW
2025-05-11T16:00:00Z,36,FINISHED,Torino FC,FC Internazionale Milano,0,2,AWAY_TEAM
2025-05-11T18:45:00Z,36,FINISHED,SSC Napoli,Genoa CFC,2,2,DRAW
2025-05-12T16:30:00Z,36,FINISHED,Venezia FC,ACF Fiorentina,2,1,HOME_TEAM
2025-05-12T18:45:00Z,36,FINISHED,Atalanta BC,AS Roma,2,1,HOME_TEAM
2025-05-17T18:45:00Z,37,FINISHED,Genoa CFC,Atalanta BC,2,3,AWAY_TEAM
2025-05-18T18:45:00Z,37,FINISHED,Cagliari Calcio,Venezia FC,3,0,HOME_TEAM
2025-05-18T18:45:00Z,37,FINISHED,ACF Fiorentina,Bologna FC 1909,3,2,HOME_TEAM
2025-05-18T18:45:00Z,37,FINISHED,Hellas Verona FC,Como 1907,1,1,DRAW
2025-05-18T18:45:00Z,37,FINISHED,FC Internazionale Milano,SS Lazio,2,2,DRAW
2025-05-18T18:45:00Z,37,FINISHED,Juventus FC,Udinese Calcio,2,0,HOME_TEAM
2025-05-18T18:45:00Z,37,FINISHED,US Lecce,Torino FC,1,0,HOME_TEAM
2025-05-18T18:45:00Z,37,FINISHED,AC Monza,Empoli FC,1,3,AWAY_TEAM
2025-05-18T18:45:00Z,37,FINISHED,Parma Calcio 1913,SSC Napoli,0,0,DRAW
2025-05-18T18:45:00Z,37,FINISHED,AS Roma,AC Milan,3,1,HOME_TEAM
2025-05-23T18:45:00Z,38,FINISHED,Como 1907,FC Internazionale Milano,0,2,AWAY_TEAM
2025-05-23T18:45:00Z,38,FINISHED,SSC Napoli,Cagliari Calcio,2,0,HOME_TEAM
2025-05-24T16:00:00Z,38,FINISHED,Bologna FC 1909,Genoa CFC,1,3,AWAY_TEAM
2025-05-24T18:45:00Z,38,FINISHED,AC Milan,AC Monza,2,0,HOME_TEAM
2025-05-25T18:45:00Z,38,FINISHED,Atalanta BC,Parma Calcio 1913,2,3,AWAY_TEAM
2025-05-25T18:45:00Z,38,FINISHED,Empoli FC,Hellas Verona FC,1,2,AWAY_TEAM
2025-05-25T18:45:00Z,38,FINISHED,SS Lazio,US Lecce,0,1,AWAY_TEAM
2025-05-25T18:45:00Z,38,FINISHED,Torino FC,AS Roma,0,2,AWAY_TEAM
2025-05-25T18:45:00Z,38,FINISHED,Udinese Calcio,ACF Fiorentina,2,3,AWAY_TEAM
2025-05-25T18:45:00Z,38,FINISHED,Venezia FC,Juventus FC,2,3,AWAY_TEAM
