utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2025-04-27T10:15:00Z,30,FINISHED,Fortuna Sittard,Willem II Tilburg,1,0,HOME_TEAM
2025-04-27T12:30:00Z,30,FINISHED,AFC Ajax,Sparta Rotterdam,1,1,DRAW
2025-04-27T12:30:00Z,30,FINISHED,SC Heerenveen,NEC,1,0,HOME_TEAM
2025-04-27T14:45:00Z,30,FINISHED,Almere City FC,Go Ahead Eagles,0,0,DRAW
2025-05-03T14:30:00Z,31,FINISHED,NEC,Willem II Tilburg,1,1,DRAW
2025-05-03T16:45:00Z,31,FINISHED,Heracles Almelo,Feyenoord Rotterdam,1,4,AWAY_TEAM
2025-05-03T18:00:00Z,31,FINISHED,FC Groningen,RKC Waalwijk,6,1,HOME_TEAM
2025-05-03T19:00:00Z,31,FINISHED,PSV,Fortuna Sittard,4,1,HOME_TEAM
2025-05-04T10:15:00Z,31,FINISHED,NAC Breda,PEC Zwolle,1,3,AWAY_TEAM
2025-05-04T12:30:00Z,31,FINISHED,Go Ahead Eagles,AZ,0,3,AWAY_TEAM
2025-05-04T12:30:00Z,31,FINISHED,Sparta Rotterdam,FC Twente '65,0,2,AWAY_TEAM
2025-05-09T18:00:00Z,32,FINISHED,Willem II Tilburg,Heracles Almelo,1,2,AWAY_TEAM
2025-05-10T14:30:00Z,32,FINISHED,RKC Waalwijk,SC Heerenveen,3,1,HOME_TEAM
2025-05-10T16:45:00Z,32,FINISHED,Fortuna Sittard,NAC Breda,1,0,HOME_TEAM
2025-05-10T19:00:00Z,32,FINISHED,Almere City FC,Sparta Rotterdam,0,3,AWAY_TEAM
2025-05-11T10:15:00Z,32,FINISHED,PEC Zwolle,Go Ahead Eagles,1,1,DRAW
2025-05-11T12:30:00Z,32,FINISHED,Feyenoord Rotterdam,PSV,2,3,AWAY_TEAM
2025-05-11T12:30:00Z,32,FINISHED,FC Twente '65,FC Utrecht,2,0,HOME_TEAM
2025-05-11T14:45:00Z,32,FINISHED,AFC Ajax,NEC,0,3,AWAY_TEAM
2025-05-11T14:45:00Z,32,FINISHED,AZ,FC Groningen,3,0,HOME_TEAM
2025-05-14T18:00:00Z,33,FINISHED,Almere City FC,Fortuna Sittard,1,1,DRAW
2025-05-14T18:00:00Z,33,FINISHED,FC Groningen,AFC Ajax,2,2,DRAW
2025-05-14T18:00:00Z,33,FINISHED,FC Utrecht,Sparta Rotterdam,1,1,DRAW
2025-05-14T18:00:00Z,33,FINISHED,Feyenoord Rotterdam,RKC Waalwijk,2,0,HOME_TEAM
2025-05-14T18:00:00Z,33,FINISHED,Go Ahead Eagles,SC Heerenveen,1,0,HOME_TEAM
2025-05-14T18:00:00Z,33,FINISHED,NEC,NAC Breda,3,0,HOME_TEAM
2025-05-14T18:00:00Z,33,FINISHED,PSV,Heracles Almelo,4,1,HOME_TEAM
2025-05-14T18:00:00Z,33,FINISHED,FC Twente '65,AZ,2,3,AWAY_TEAM
2025-05-14T18:00:00Z,33,FINISHED,Willem II Tilburg,PEC Zwolle,1,2,AWAY_TEAM
2025-05-18T12:30:00Z,34,FINISHED,AFC Ajax,FC Twente '65,2,0,HOME_TEAM
2025-05-18T12:30:00Z,34,FINISHED,AZ,Almere City FC,1,1,DRAW
2025-05-18T12:30:00Z,34,FINISHED,Fortuna Sittard,FC Utrecht,0,0,DRAW
2025-05-18T12:30:00Z,34,FINISHED,Heracles Almelo,NEC,1,2,AWAY_TEAM
2025-05-18T12:30:00Z,34,FINISHED,NAC Breda,Willem II Tilburg,1,1,DRAW
2025-05-18T12:30:00Z,34,FINISHED,PEC Zwolle,FC Groningen,2,0,HOME_TEAM
2025-05-18T12:30:00Z,34,FINISHED,RKC Waalwijk,Go Ahead Eagles,5,3,HOME_TEAM
2025-05-18T12:30:00Z,34,FINISHED,SC Heerenveen,Feyenoord Rotterdam,2,0,HOME_TEAM
2025-05-18T12:30:00Z,34,FINISHED,Sparta Rotterdam,PSV,1,3,AWAY_TEAM
