utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2025-10-24T19:15:00Z,9,FINISHED,FC Alverca,Gil Vicente FC,0,4,AWAY_TEAM
2025-10-25T17:00:00Z,9,FINISHED,CD Santa Clara,AVS,2,0,HOME_TEAM
2025-10-25T19:30:00Z,9,FINISHED,CF Estrela da Amadora,Rio Ave FC,1,2,AWAY_TEAM
2025-10-25T19:30:00Z,9,FINISHED,Sport Lisboa e Benfica,FC Arouca,5,0,HOME_TEAM
2025-10-26T15:30:00Z,9,FINISHED,GD Estoril Praia,CD Nacional,1,1,DRAW
2025-10-26T15:30:00Z,9,FINISHED,FC Famalicão,Vitória SC,2,0,HOME_TEAM
2025-10-26T18:00:00Z,9,FINISHED,CD Tondela,Sporting Clube de Portugal,0,3,AWAY_TEAM
2025-10-26T20:30:00Z,9,FINISHED,Sporting Clube de Braga,Casa Pia AC,4,0,HOME_TEAM
2025-10-27T20:15:00Z,9,FINISHED,Moreirense FC,FC Porto,1,2,AWAY_TEAM
2025-10-31T20:15:00Z,10,FINISHED,Sporting Clube de Portugal,FC Alverca,2,0,HOME_TEAM
2025-11-01T15:30:00Z,10,FINISHED,CD Nacional,FC Famalicão,0,1,AWAY_TEAM
2025-11-01T18:00:00Z,10,FINISHED,Casa Pia AC,CF Estrela da Amadora,3,5,AWAY_TEAM
2025-11-01T18:00:00Z,10,FINISHED,Rio Ave FC,GD Estoril Praia,0,4,AWAY_TEAM
2025-11-01T20:30:00Z,10,FINISHED,Vitória SC,Sport Lisboa e Benfica,0,3,AWAY_TEAM
2025-11-02T15:30:00Z,10,FINISHED,AVS,CD Tondela,2,2,DRAW
2025-11-02T18:00:00Z,10,FINISHED,FC Arouca,Moreirense FC,0,2,AWAY_TEAM
2025-11-02T20:30:00Z,10,FINISHED,FC Porto,Sporting Clube de Braga,2,1,HOME_TEAM
2025-11-03T20:45:00Z,10,FINISHED,Gil Vicente FC,CD Santa Clara,1,0,HOME_TEAM
2025-11-07T20:15:00Z,11,FINISHED,GD Estoril Praia,FC Arouca,4,3,HOME_TEAM
2025-11-08T15:30:00Z,11,FINISHED,FC Alverca,Rio Ave FC,1,1,DRAW
2025-11-08T18:00:00Z,11,FINISHED,CD Tondela,Vitória SC,0,1,AWAY_TEAM
2025-11-08T20:30:00Z,11,FINISHED,CD Santa Clara,Sporting Clube de Portugal,1,2,AWAY_TEAM
2025-11-09T15:30:00Z,11,FINISHED,AVS,Gil Vicente FC,1,1,DRAW
2025-11-09T15:30:00Z,11,FINISHED,CF Estrela da Amadora,CD Nacional,1,1,DRAW
2025-11-09T18:00:00Z,11,FINISHED,FC Famalicão,FC Porto,0,1,AWAY_TEAM
2025-11-09T20:30:00Z,11,FINISHED,Sporting Clube de Braga,Moreirense FC,2,1,HOME_TEAM
2025-11-09T20:30:00Z,11,FINISHED,Sport Lisboa e Benfica,Casa Pia AC,2,2,DRAW
2025-11-28T20:15:00Z,12,FINISHED,Vitória SC,AVS,4,0,HOME_TEAM
2025-11-29T15:30:00Z,12,FINISHED,Casa Pia AC,FC Alverca,0,2,AWAY_TEAM
2025-11-29T15:30:00Z,12,FINISHED,Moreirense FC,FC Famalicão,2,2,DRAW
2025-11-29T18:00:00Z,12,FINISHED,CD Nacional,Sport Lisboa e Benfica,1,2,AWAY_TEAM
2025-11-29T20:30:00Z,12,FINISHED,Gil Vicente FC,CD Tondela,0,1,AWAY_TEAM
2025-11-30T15:30:00Z,12,FINISHED,Rio Ave FC,CD Santa Clara,1,1,DRAW
2025-11-30T18:00:00Z,12,FINISHED,Sporting Clube de Portugal,CF Estrela da Amadora,4,0,HOME_TEAM
2025-11-30T20:30:00Z,12,FINISHED,FC Porto,GD Estoril Praia,1,0,HOME_TEAM
2025-12-01T20:15:00Z,12,FINISHED,FC Arouca,Sporting Clube de Braga,0,4,AWAY_TEAM
2025-12-05T20:15:00Z,13,FINISHED,Sport Lisboa e Benfica,Sporting Clube de Portugal,1,1,DRAW
2025-12-06T15:30:00Z,13,FINISHED,CD Santa Clara,Casa Pia AC,1,0,HOME_TEAM
2025-12-06T18:00:00Z,13,FINISHED,AVS,Rio Ave FC,1,2,AWAY_TEAM
2025-12-06T20:30:00Z,13,FINISHED,FC Famalicão,Sporting Clube de Braga,1,2,AWAY_TEAM
2025-12-07T15:30:00Z,13,FINISHED,GD Estoril Praia,Moreirense FC,3,3,DRAW
2025-12-07T18:00:00Z,13,FINISHED,FC Alverca,CD Nacional,1,0,HOME_TEAM
2025-12-07T18:00:00Z,13,FINISHED,CF Estrela da Amadora,FC Arouca,3,1,HOME_TEAM
2025-12-07T20:30:00Z,13,FINISHED,CD Tondela,FC Porto,0,2,AWAY_TEAM
2025-12-08T20:30:00Z,13,FINISHED,Vitória SC,Gil Vicente FC,0,0,DRAW
2025-12-13T15:30:00Z,14,FINISHED,Casa Pia AC,Gil Vicente FC,1,1,DRAW
2025-12-13T18:00:00Z,14,FINISHED,Rio Ave FC,Vitória SC,0,1,AWAY_TEAM
2025-12-13T20:30:00Z,14,FINISHED,Sporting Clube de Portugal,AVS,6,0,HOME_TEAM
2025-12-14T15:30:00Z,14,FINISHED,FC Famalicão,GD Estoril Praia,4,0,HOME_TEAM
2025-12-14T18:00:00Z,14,FINISHED,Moreirense FC,Sport Lisboa e Benfica,0,4,AWAY_TEAM
2025-12-14T20:30:00Z,14,FINISHED,FC Arouca,FC Alverca,1,0,HOME_TEAM
2025-12-15T17:30:00Z,14,FINISHED,CD Nacional,CD Tondela,3,1,HOME_TEAM
2025-12-15T18:45:00Z,14,FINISHED,Sporting Clube de Braga,CD Santa Clara,1,0,HOME_TEAM
2025-12-15T20:45:00Z,14,FINISHED,FC Porto,CF Estrela da Amadora,3,1,HOME_TEAM
2025-12-19T20:15:00Z,15,FINISHED,GD Estoril Praia,Sporting Clube de Braga,1,0,HOME_TEAM
2025-12-20T18:00:00Z,15,FINISHED,Gil Vicente FC,Rio Ave FC,2,2,DRAW
2025-12-20T20:30:00Z,15,FINISHED,CF Estrela da Amadora,Moreirense FC,0,0,DRAW
2025-12-21T15:30:00Z,15,FINISHED,AVS,CD Nacional,2,2,DRAW
2025-12-21T18:00:00Z,15,FINISHED,CD Tondela,Casa Pia AC,1,2,AWAY_TEAM
2025-12-21T20:30:00Z,15,FINISHED,CD Santa Clara,FC Arouca,0,0,DRAW
2025-12-22T18:45:00Z,15,FINISHED,FC Alverca,FC Porto,0,3,AWAY_TEAM
2025-12-22T20:45:00Z,15,FINISHED,Sport Lisboa e Benfica,FC Famalicão,1,0,HOME_TEAM
2025-12-23T20:45:00Z,15,FINISHED,Vitória SC,Sporting Clube de Portugal,1,4,AWAY_TEAM
2025-12-27T18:00:00Z,16,FINISHED,FC Famalicão,CF Estrela da Amadora,2,3,AWAY_TEAM
2025-12-27T20:30:00Z,16,FINISHED,GD Estoril Praia,FC Alverca,4,1,HOME_TEAM
2025-12-28T15:30:00Z,16,FINISHED,Casa Pia AC,Vitória SC,0,0,DRAW
2025-12-28T15:30:00Z,16,FINISHED,FC Arouca,Gil Vicente FC,2,2,DRAW
2025-12-28T18:00:00Z,16,FINISHED,Sporting Clube de Braga,Sport Lisboa e Benfica,2,2,DRAW
2025-12-28T20:30:00Z,16,FINISHED,Sporting Clube de Portugal,Rio Ave FC,4,0,HOME_TEAM
2025-12-29T20:15:00Z,16,FINISHED,FC Porto,AVS,2,0,HOME_TEAM
2026-01-02T18:45:00Z,17,FINISHED,Gil Vicente FC,Sporting Clube de Portugal,1,1,DRAW
2026-01-02T20:45:00Z,17,FINISHED,Vitória SC,CD Nacional,2,1,HOME_TEAM
2026-01-03T15:30:00Z,17,FINISHED,CD Tondela,FC Arouca,3,1,HOME_TEAM
2026-01-03T18:00:00Z,17,FINISHED,Sport Lisboa e Benfica,GD Estoril Praia,3,1,HOME_TEAM
2026-01-03T18:00:00Z,17,FINISHED,CF Estrela da Amadora,Sporting Clube de Braga,3,3,DRAW
2026-01-03T20:30:00Z,17,FINISHED,AVS,Moreirense FC,0,2,AWAY_TEAM
2026-01-04T15:30:00Z,17,FINISHED,Rio Ave FC,Casa Pia AC,3,1,HOME_TEAM
2026-01-04T18:00:00Z,17,FINISHED,CD Santa Clara,FC Porto,0,1,AWAY_TEAM
2026-01-04T20:30:00Z,17,FINISHED,FC Alverca,FC Famalicão,1,0,HOME_TEAM
2026-01-11T15:30:00Z,16,FINISHED,CD Nacional,CD Santa Clara,3,3,DRAW
2026-01-11T18:00:00Z,16,FINISHED,Moreirense FC,CD Tondela,1,0,HOME_TEAM
2026-01-16T20:15:00Z,18,FINISHED,Sporting Clube de Portugal,Casa Pia AC,3,0,HOME_TEAM
2026-01-17T15:30:00Z,18,FINISHED,Gil Vicente FC,CD Nacional,2,1,HOME_TEAM
2026-01-17T18:00:00Z,18,FINISHED,AVS,FC Arouca,0,1,AWAY_TEAM
2026-01-17T18:00:00Z,18,FINISHED,FC Alverca,Moreirense FC,2,1,HOME_TEAM
2026-01-17T20:30:00Z,18,FINISHED,Rio Ave FC,Sport Lisboa e Benfica,0,2,AWAY_TEAM
2026-01-18T15:30:00Z,18,FINISHED,CD Santa Clara,FC Famalicão,0,1,AWAY_TEAM
2026-01-18T18:00:00Z,18,FINISHED,CD Tondela,Sporting Clube de Braga,0,1,AWAY_TEAM
2026-01-18T20:30:00Z,18,FINISHED,Vitória SC,FC Porto,0,1,AWAY_TEAM
2026-01-19T20:15:00Z,18,FINISHED,CF Estrela da Amadora,GD Estoril Praia,0,5,AWAY_TEAM
2026-01-23T20:15:00Z,19,FINISHED,Casa Pia AC,AVS,3,3,DRAW
2026-01-24T15:30:00Z,19,FINISHED,Moreirense FC,CD Santa Clara,1,0,HOME_TEAM
2026-01-24T18:00:00Z,19,FINISHED,FC Arouca,Sporting Clube de Portugal,1,2,AWAY_TEAM
2026-01-24T20:30:00Z,19,FINISHED,GD Estoril Praia,Vitória SC,4,2,HOME_TEAM
2026-01-25T15:30:00Z,19,FINISHED,CD Nacional,Rio Ave FC,4,0,HOME_TEAM
2026-01-25T18:00:00Z,19,FINISHED,FC Famalicão,CD Tondela,3,0,HOME_TEAM
2026-01-25T18:00:00Z,19,FINISHED,Sport Lisboa e Benfica,CF Estrela da Amadora,4,0,HOME_TEAM
2026-01-25T20:30:00Z,19,FINISHED,Sporting Clube de Braga,FC Alverca,5,0,HOME_TEAM
2026-01-26T20:15:00Z,19,FINISHED,FC Porto,Gil Vicente FC,3,0,HOME_TEAM
2026-01-30T20:45:00Z,20,FINISHED,Vitória SC,Moreirense FC,1,0,HOME_TEAM
2026-01-31T15:30:00Z,20,FINISHED,CD Santa Clara,GD Estoril Praia,2,4,AWAY_TEAM
2026-01-31T18:00:00Z,20,FINISHED,Rio Ave FC,FC Arouca,0,3,AWAY_TEAM
2026-01-31T20:30:00Z,20,FINISHED,FC Alverca,CF Estrela da Amadora,1,1,DRAW
2026-02-01T15:30:00Z,20,FINISHED,Gil Vicente FC,FC Famalicão,5,0,HOME_TEAM
2026-02-01T18:00:00Z,20,FINISHED,Sporting Clube de Portugal,CD Nacional,2,1,HOME_TEAM
2026-02-01T20:30:00Z,20,FINISHED,CD Tondela,Sport Lisboa e Benfica,0,0,DRAW
2026-02-02T18:45:00Z,20,FINISHED,AVS,Sporting Clube de Braga,0,4,AWAY_TEAM
2026-02-02T20:45:00Z,20,FINISHED,Casa Pia AC,FC Porto,2,1,HOME_TEAM
2026-02-07T15:30:00Z,21,FINISHED,Moreirense FC,Gil Vicente FC,1,2,AWAY_TEAM
2026-02-07T15:30:00Z,21,FINISHED,CF Estrela da Amadora,CD Santa Clara,1,0,HOME_TEAM
2026-02-07T18:00:00Z,21,FINISHED,GD Estoril Praia,CD Tondela,2,2,DRAW
2026-02-07T20:30:00Z,21,FINISHED,FC Arouca,Vitória SC,3,2,HOME_TEAM
2026-02-08T15:30:00Z,21,FINISHED,CD Nacional,Casa Pia AC,0,0,DRAW
2026-02-08T18:00:00Z,21,FINISHED,Sporting Clube de Braga,Rio Ave FC,3,0,HOME_TEAM
2026-02-08T20:30:00Z,21,FINISHED,Sport Lisboa e Benfica,FC Alverca,2,1,HOME_TEAM
2026-02-09T18:45:00Z,21,FINISHED,FC Famalicão,AVS,3,1,HOME_TEAM
2026-02-09T20:45:00Z,21,FINISHED,FC Porto,Sporting Clube de Portugal,1,1,DRAW
2026-02-13T18:30:00Z,22,FINISHED,CD Santa Clara,Sport Lisboa e Benfica,1,2,AWAY_TEAM
2026-02-13T20:45:00Z,22,FINISHED,CD Tondela,FC Alverca,1,1,DRAW
2026-02-14T15:30:00Z,22,FINISHED,Casa Pia AC,FC Arouca,3,2,HOME_TEAM
2026-02-14T18:00:00Z,22,FINISHED,Vitória SC,CF Estrela da Amadora,2,1,HOME_TEAM
2026-02-14T20:30:00Z,22,FINISHED,Gil Vicente FC,Sporting Clube de Braga,2,1,HOME_TEAM
2026-02-15T15:30:00Z,22,FINISHED,CD Nacional,FC Porto,0,1,AWAY_TEAM
2026-02-15T18:00:00Z,22,FINISHED,AVS,GD Estoril Praia,3,0,HOME_TEAM
2026-02-15T20:30:00Z,22,FINISHED,Sporting Clube de Portugal,FC Famalicão,1,0,HOME_TEAM
2026-02-16T20:15:00Z,22,FINISHED,Rio Ave FC,Moreirense FC,1,2,AWAY_TEAM
2026-02-20T20:45:00Z,23,FINISHED,CF Estrela da Amadora,CD Tondela,0,2,AWAY_TEAM
2026-02-21T15:30:00Z,23,FINISHED,FC Alverca,CD Santa Clara,1,1,DRAW
2026-02-21T15:30:00Z,23,FINISHED,FC Arouca,CD Nacional,3,0,HOME_TEAM
2026-02-21T18:00:00Z,23,FINISHED,Sport Lisboa e Benfica,AVS,3,0,HOME_TEAM
2026-02-21T18:00:00Z,23,FINISHED,Moreirense FC,Sporting Clube de Portugal,0,3,AWAY_TEAM
2026-02-21T20:30:00Z,23,FINISHED,Sporting Clube de Braga,Vitória SC,3,2,HOME_TEAM
2026-02-22T18:00:00Z,23,FINISHED,GD Estoril Praia,Gil Vicente FC,3,1,HOME_TEAM
2026-02-22T20:30:00Z,23,FINISHED,FC Porto,Rio Ave FC,1,0,HOME_TEAM
2026-02-23T20:15:00Z,23,FINISHED,FC Famalicão,Casa Pia AC,2,0,HOME_TEAM
2026-02-27T18:45:00Z,24,FINISHED,FC Porto,FC Arouca,3,1,HOME_TEAM
2026-02-27T20:45:00Z,24,FINISHED,Sporting Clube de Portugal,GD Estoril Praia,3,0,HOME_TEAM
2026-02-28T15:30:00Z,24,FINISHED,AVS,CF Estrela da Amadora,0,0,DRAW
2026-02-28T18:00:00Z,24,FINISHED,CD Nacional,Sporting Clube de Braga,1,2,AWAY_TEAM
2026-02-28T20:30:00Z,24,FINISHED,Vitória SC,FC Alverca,1,1,DRAW
2026-03-01T15:30:00Z,24,FINISHED,CD Tondela,CD Santa Clara,2,2,DRAW
2026-03-01T18:00:00Z,24,FINISHED,Casa Pia AC,Moreirense FC,1,1,DRAW
2026-03-01T20:30:00Z,24,FINISHED,Rio Ave FC,FC Famalicão,0,0,DRAW
2026-03-02T20:15:00Z,24,FINISHED,Gil Vicente FC,Sport Lisboa e Benfica,1,2,AWAY_TEAM
2026-03-06T20:15:00Z,25,FINISHED,FC Famalicão,FC Arouca,1,0,HOME_TEAM
2026-03-07T15:30:00Z,25,FINISHED,FC Alverca,AVS,0,0,DRAW
2026-03-07T15:30:00Z,25,FINISHED,Moreirense FC,CD Nacional,1,1,DRAW
2026-03-07T18:00:00Z,25,FINISHED,Sporting Clube de Braga,Sporting Clube de Portugal,2,2,DRAW
2026-03-07T20:30:00Z,25,FINISHED,GD Estoril Praia,Casa Pia AC,0,0,DRAW
2026-03-08T15:30:00Z,25,FINISHED,CF Estrela da Amadora,Gil Vicente FC,2,2,DRAW
2026-03-08T18:00:00Z,25,FINISHED,Sport Lisboa e Benfica,FC Porto,2,2,DRAW
2026-03-08T20:30:00Z,25,FINISHED,CD Santa Clara,Vitória SC,2,0,HOME_TEAM
2026-03-09T20:15:00Z,25,FINISHED,CD Tondela,Rio Ave FC,0,1,AWAY_TEAM
2026-03-14T15:30:00Z,26,FINISHED,Vitória SC,FC Famalicão,1,2,AWAY_TEAM
2026-03-14T18:00:00Z,26,FINISHED,Gil Vicente FC,FC Alverca,2,2,DRAW
2026-03-14T20:30:00Z,26,FINISHED,FC Arouca,Sport Lisboa e Benfica,1,2,AWAY_TEAM
2026-03-15T15:30:00Z,26,FINISHED,CD Nacional,GD Estoril Praia,0,1,AWAY_TEAM
2026-03-15T15:30:00Z,26,FINISHED,AVS,CD Santa Clara,0,1,AWAY_TEAM
2026-03-15T18:00:00Z,26,FINISHED,Rio Ave FC,CF Estrela da Amadora,2,1,HOME_TEAM
2026-03-15T20:30:00Z,26,FINISHED,FC Porto,Moreirense FC,3,0,HOME_TEAM
2026-03-20T20:15:00Z,27,FINISHED,CF Estrela da Amadora,Casa Pia AC,4,0,HOME_TEAM
2026-03-21T15:30:00Z,27,FINISHED,Moreirense FC,FC Arouca,0,1,AWAY_TEAM
2026-03-21T15:30:00Z,27,FINISHED,FC Famalicão,CD Nacional,1,0,HOME_TEAM
2026-03-21T18:00:00Z,27,FINISHED,CD Santa Clara,Gil Vicente FC,1,0,HOME_TEAM
2026-03-21T18:00:00Z,27,FINISHED,Sport Lisboa e Benfica,Vitória SC,3,0,HOME_TEAM
2026-03-21T20:30:00Z,27,FINISHED,CD Tondela,AVS,0,0,DRAW
2026-03-22T15:30:00Z,27,FINISHED,GD Estoril Praia,Rio Ave FC,1,2,AWAY_TEAM
2026-03-22T18:00:00Z,27,FINISHED,FC Alverca,Sporting Clube de Portugal,1,4,AWAY_TEAM
2026-03-22T20:30:00Z,27,FINISHED,Sporting Clube de Braga,FC Porto,1,2,AWAY_TEAM
2026-04-03T14:30:00Z,28,FINISHED,Gil Vicente FC,AVS,3,0,HOME_TEAM
2026-04-03T17:00:00Z,28,FINISHED,Vitória SC,CD Tondela,5,0,HOME_TEAM
2026-04-03T19:30:00Z,28,FINISHED,Sporting Clube de Portugal,CD Santa Clara,4,2,HOME_TEAM
2026-04-04T14:30:00Z,28,FINISHED,CD Nacional,CF Estrela da Amadora,2,0,HOME_TEAM
2026-04-04T17:00:00Z,28,FINISHED,Rio Ave FC,FC Alverca,1,2,AWAY_TEAM
2026-04-04T17:00:00Z,28,FINISHED,Moreirense FC,Sporting Clube de Braga,0,1,AWAY_TEAM
2026-04-04T19:30:00Z,28,FINISHED,FC Porto,FC Famalicão,2,2,DRAW
2026-04-06T17:45:00Z,28,FINISHED,FC Arouca,GD Estoril Praia,3,2,HOME_TEAM
2026-04-06T19:45:00Z,28,FINISHED,Casa Pia AC,Sport Lisboa e Benfica,1,1,DRAW
2026-04-10T19:45:00Z,29,FINISHED,FC Famalicão,Moreirense FC,1,1,DRAW
2026-04-11T14:30:00Z,29,FINISHED,AVS,Vitória SC,1,1,DRAW
2026-04-11T17:00:00Z,29,FINISHED,CD Santa Clara,Rio Ave FC,0,2,AWAY_TEAM
2026-04-11T19:30:00Z,29,FINISHED,CF Estrela da Amadora,Sporting Clube de Portugal,0,1,AWAY_TEAM
2026-04-12T14:30:00Z,29,FINISHED,FC Alverca,Casa Pia AC,3,1,HOME_TEAM
2026-04-12T17:00:00Z,29,FINISHED,Sporting Clube de Braga,FC Arouca,1,0,HOME_TEAM
2026-04-12T17:00:00Z,29,FINISHED,Sport Lisboa e Benfica,CD Nacional,2,0,HOME_TEAM
2026-04-12T19:30:00Z,29,FINISHED,GD Estoril Praia,FC Porto,1,3,AWAY_TEAM
2026-04-13T19:15:00Z,29,FINISHED,CD Tondela,Gil Vicente FC,2,2,DRAW
2026-04-17T19:45:00Z,30,FINISHED,Rio Ave FC,AVS,2,2,DRAW
2026-04-18T14:30:00Z,30,FINISHED,CD Nacional,FC Alverca,1,0,HOME_TEAM
2026-04-18T17:00:00Z,30,FINISHED,Casa Pia AC,CD Santa Clara,0,0,DRAW
2026-04-18T19:30:00Z,30,FINISHED,Gil Vicente FC,Vitória SC,0,1,AWAY_TEAM
